id,group_id,discipline_id,date_on,kind,order_number,timetable_id
242549,343,89,2017-03-31,practice,3,179424
242915,233,878,2017-04-01,laboratory,1,182597
242916,233,878,2017-04-01,laboratory,2,182598
242932,425,303,2017-04-01,laboratory,1,181028
242933,425,303,2017-04-01,laboratory,2,181029
243246,233,878,2017-04-03,lecture,1,182014
243274,341,89,2017-04-03,practice,1,179511
243275,341,202,2017-04-03,lecture,2,179504
243276,341,801,2017-04-03,lecture,3,179505
243277,341,1038,2017-04-03,lecture,4,179484
243282,234,878,2017-04-03,lecture,1,182014
243283,234,466,2017-04-03,laboratory,3,182019
243284,234,466,2017-04-03,laboratory,4,182020
243285,353,109,2017-04-03,laboratory,1,181149
243286,353,109,2017-04-03,laboratory,2,181153
243287,353,944,2017-04-03,lecture,3,181142
243288,425,303,2017-04-03,lecture,2,180703
243320,354,944,2017-04-03,lecture,3,181142
243335,343,202,2017-04-03,laboratory,1,179506
243336,343,202,2017-04-03,lecture,2,179504
243337,343,801,2017-04-03,lecture,3,179505
243338,343,1038,2017-04-03,lecture,4,179484
245144,233,466,2017-04-07,lecture,2,182633
245145,233,14,2017-04-07,practice,3,182636
245146,233,66,2017-04-07,practice,4,182638
245180,341,287,2017-04-07,laboratory,1,179453
245181,341,287,2017-04-07,laboratory,2,179454
245184,234,466,2017-04-07,lecture,2,182633
245185,234,66,2017-04-07,practice,3,182637
245186,234,14,2017-04-07,practice,4,182639
245187,353,109,2017-04-07,lecture,1,181954
245188,353,45,2017-04-07,practice,3,181956
245189,353,944,2017-04-07,practice,4,181957
245190,425,20,2017-04-07,practice,1,180980
245191,425,214,2017-04-07,practice,2,180977
245192,425,94,2017-04-07,lecture,3,180970
245220,354,109,2017-04-07,lecture,1,181954
245221,354,109,2017-04-07,laboratory,3,181967
245222,354,109,2017-04-07,laboratory,4,181968
245244,343,89,2017-04-07,practice,2,179447
245245,343,1038,2017-04-07,laboratory,3,179455
245246,343,1038,2017-04-07,laboratory,4,179456
245631,234,878,2017-04-08,laboratory,1,182610
245632,234,878,2017-04-08,laboratory,2,182612
245945,233,466,2017-04-10,laboratory,3,189406
245946,233,466,2017-04-10,laboratory,4,189389
245972,341,202,2017-04-10,lecture,2,191096
245973,341,565,2017-04-10,practice,3,191329
245976,234,878,2017-04-10,laboratory,5,189407
245977,234,878,2017-04-10,laboratory,6,189392
245978,353,45,2017-04-10,lecture,4,187622
245979,425,31,2017-04-10,srs,1,187578
245980,425,303,2017-04-10,lecture,2,187412
245981,425,1442,2017-04-10,practice,4,187405
246011,354,944,2017-04-10,practice,2,187656
246012,354,45,2017-04-10,lecture,4,187622
246030,343,202,2017-04-10,laboratory,1,191084
246031,343,202,2017-04-10,lecture,2,191096
247502,233,878,2017-04-13,research,4,189498
247524,425,31,2017-04-13,laboratory,3,187605
247525,425,31,2017-04-13,laboratory,4,187606
247815,233,466,2017-04-14,lecture,2,189459
247816,233,66,2017-04-14,practice,3,189460
247817,233,14,2017-04-14,lecture,4,189500
247861,341,1038,2017-04-14,laboratory,3,191239
247862,341,1038,2017-04-14,laboratory,4,191142
247865,234,466,2017-04-14,lecture,2,189459
247866,234,14,2017-04-14,practice,3,189502
247867,234,14,2017-04-14,lecture,4,189500
247868,353,109,2017-04-14,lecture,1,187774
247869,353,45,2017-04-14,practice,3,187777
247870,353,944,2017-04-14,practice,4,187778
247871,425,214,2017-04-14,practice,1,187473
247872,425,20,2017-04-14,practice,2,187610
247873,425,94,2017-04-14,lecture,3,187488
247903,354,109,2017-04-14,lecture,1,187774
247904,354,109,2017-04-14,laboratory,3,187779
247905,354,109,2017-04-14,laboratory,4,187780
247922,343,287,2017-04-14,laboratory,1,191139
247923,343,287,2017-04-14,laboratory,2,191140
247924,343,89,2017-04-14,practice,3,191141
248250,233,878,2017-04-15,laboratory,1,189506
248251,233,878,2017-04-15,laboratory,2,189463
248270,425,303,2017-04-15,laboratory,1,187504
248271,425,303,2017-04-15,laboratory,2,187482
248563,341,89,2017-04-17,practice,1,191190
248564,341,202,2017-04-17,lecture,2,191271
248565,341,801,2017-04-17,lecture,3,191186
248566,341,1038,2017-04-17,lecture,4,191263
248567,234,466,2017-04-17,laboratory,3,189402
248568,234,466,2017-04-17,laboratory,4,189413
248569,353,109,2017-04-17,laboratory,1,187664
248570,353,109,2017-04-17,laboratory,2,187665
248571,353,944,2017-04-17,lecture,3,187662
248572,425,303,2017-04-17,laboratory,1,187616
248573,425,303,2017-04-17,lecture,2,187416
248605,354,944,2017-04-17,lecture,3,187662
248622,343,202,2017-04-17,laboratory,1,191187
248623,343,202,2017-04-17,lecture,2,191271
248624,343,801,2017-04-17,lecture,3,191186
248625,343,1038,2017-04-17,lecture,4,191263
249837,425,31,2017-04-20,lecture,1,187441
249838,425,20,2017-04-20,lecture,2,187442
249839,425,94,2017-04-20,laboratory,3,187447
249840,425,94,2017-04-20,laboratory,4,187467
250048,233,466,2017-04-21,lecture,2,189518
250049,233,14,2017-04-21,practice,3,189519
250050,233,66,2017-04-21,practice,4,189523
250083,341,287,2017-04-21,laboratory,1,191155
250084,341,287,2017-04-21,laboratory,2,191156
250085,234,466,2017-04-21,lecture,2,189518
250086,234,66,2017-04-21,practice,3,189520
250087,234,14,2017-04-21,practice,4,189521
250088,353,109,2017-04-21,lecture,1,187782
250089,353,45,2017-04-21,practice,3,187786
250090,353,944,2017-04-21,practice,4,187783
250091,425,20,2017-04-21,practice,1,187499
250092,425,214,2017-04-21,practice,2,187497
250093,425,94,2017-04-21,lecture,3,187477
250119,354,109,2017-04-21,lecture,1,187782
250120,354,109,2017-04-21,laboratory,3,187791
250121,354,109,2017-04-21,laboratory,4,187785
250137,343,89,2017-04-21,practice,2,191249
250138,343,1038,2017-04-21,laboratory,3,191252
250139,343,1038,2017-04-21,laboratory,4,191253
250433,234,878,2017-04-22,laboratory,1,189511
250434,234,878,2017-04-22,laboratory,2,189466
250660,233,466,2017-04-24,laboratory,3,189406
250661,233,466,2017-04-24,laboratory,4,189389
250683,341,202,2017-04-24,lecture,2,191096
250684,341,565,2017-04-24,practice,3,191329
250685,234,878,2017-04-24,laboratory,5,189407
250686,234,878,2017-04-24,laboratory,6,189392
250687,353,45,2017-04-24,lecture,4,187622
250688,425,31,2017-04-24,srs,1,187578
250689,425,303,2017-04-24,lecture,2,187412
250690,425,1442,2017-04-24,practice,4,187405
250717,354,944,2017-04-24,practice,2,187656
250718,354,45,2017-04-24,lecture,4,187622
250733,343,202,2017-04-24,laboratory,1,191084
250734,343,202,2017-04-24,lecture,2,191096
251936,233,878,2017-04-27,research,4,189498
251955,425,31,2017-04-27,laboratory,3,187605
251956,425,31,2017-04-27,laboratory,4,187606
252194,233,466,2017-04-28,lecture,2,189459
252195,233,66,2017-04-28,practice,3,189460
252196,233,14,2017-04-28,lecture,4,189500
252231,341,1038,2017-04-28,laboratory,3,191239
252232,341,1038,2017-04-28,laboratory,4,191142
252233,234,466,2017-04-28,lecture,2,189459
252234,234,14,2017-04-28,practice,3,189502
252235,234,14,2017-04-28,lecture,4,189500
252236,353,109,2017-04-28,lecture,1,187774
252237,353,45,2017-04-28,practice,3,187777
252238,353,944,2017-04-28,practice,4,187778
252239,425,214,2017-04-28,practice,1,187473
252240,425,20,2017-04-28,practice,2,187610
252265,354,109,2017-04-28,lecture,1,187774
252266,354,109,2017-04-28,laboratory,3,187779
252267,354,109,2017-04-28,laboratory,4,187780
252282,343,287,2017-04-28,laboratory,1,191139
252283,343,287,2017-04-28,laboratory,2,191140
252284,343,89,2017-04-28,practice,3,191141
252559,233,878,2017-04-29,laboratory,1,189506
252560,233,878,2017-04-29,laboratory,2,189463
252574,425,303,2017-04-29,laboratory,1,187504
252575,425,303,2017-04-29,laboratory,2,187482
254065,425,31,2017-05-04,lecture,1,187441
254066,425,20,2017-05-04,lecture,2,187442
254067,425,94,2017-05-04,laboratory,3,187447
254068,425,94,2017-05-04,laboratory,4,187467
254291,233,466,2017-05-05,lecture,2,189518
254292,233,14,2017-05-05,practice,3,189519
254293,233,66,2017-05-05,practice,4,189523
254324,341,287,2017-05-05,laboratory,1,191155
254325,341,287,2017-05-05,laboratory,2,191156
254326,234,466,2017-05-05,lecture,2,189518
254327,234,66,2017-05-05,practice,3,189520
254328,234,14,2017-05-05,practice,4,189521
254329,353,109,2017-05-05,lecture,1,187782
254330,353,45,2017-05-05,practice,3,187786
254331,353,944,2017-05-05,practice,4,187783
254332,425,20,2017-05-05,practice,1,187499
254333,425,214,2017-05-05,practice,2,187497
254357,354,109,2017-05-05,lecture,1,187782
254358,354,109,2017-05-05,laboratory,3,187791
254359,354,109,2017-05-05,laboratory,4,187785
254375,343,89,2017-05-05,practice,2,191249
254376,343,1038,2017-05-05,laboratory,3,191252
254377,343,1038,2017-05-05,laboratory,4,191253
254671,234,878,2017-05-06,laboratory,1,189511
254672,234,878,2017-05-06,laboratory,2,189466
254893,233,466,2017-05-08,laboratory,3,189406
254894,233,466,2017-05-08,laboratory,4,189389
254916,341,202,2017-05-08,lecture,2,191096
254917,341,565,2017-05-08,practice,3,191329
254918,234,878,2017-05-08,laboratory,5,189407
254919,234,878,2017-05-08,laboratory,6,189392
254920,353,45,2017-05-08,lecture,4,187622
254921,425,31,2017-05-08,srs,1,187578
254922,425,303,2017-05-08,lecture,2,187412
254923,425,1442,2017-05-08,practice,4,187405
254946,354,944,2017-05-08,practice,2,187656
254947,354,45,2017-05-08,lecture,4,187622
254962,343,202,2017-05-08,laboratory,1,191084
254963,343,202,2017-05-08,lecture,2,191096
255328,341,89,2017-05-10,lecture,2,191208
255329,341,89,2017-05-10,practice,3,191209
255330,353,109,2017-05-10,laboratory,1,187708
255331,353,109,2017-05-10,laboratory,2,187709
255332,353,90,2017-05-10,lecture,3,187712
255333,425,20,2017-05-10,srs,1,187574
255353,354,90,2017-05-10,laboratory,1,187710
255354,354,90,2017-05-10,laboratory,2,187711
255355,354,90,2017-05-10,lecture,3,187712
255356,354,45,2017-05-10,practice,4,187713
255368,343,89,2017-05-10,lecture,2,191208
255369,343,801,2017-05-10,laboratory,3,191344
255370,343,801,2017-05-10,laboratory,4,191345
255592,233,466,2017-05-12,lecture,2,189459
255593,233,66,2017-05-12,practice,3,189460
255594,233,14,2017-05-12,lecture,4,189500
255626,341,1038,2017-05-12,laboratory,3,191239
255627,341,1038,2017-05-12,laboratory,4,191142
255628,234,466,2017-05-12,lecture,2,189459
255629,234,14,2017-05-12,practice,3,189502
255630,234,14,2017-05-12,lecture,4,189500
255631,353,109,2017-05-12,lecture,1,187774
255632,353,45,2017-05-12,practice,3,187777
255633,353,944,2017-05-12,practice,4,187778
255634,425,214,2017-05-12,practice,1,187473
255635,425,20,2017-05-12,practice,2,187610
255658,354,109,2017-05-12,lecture,1,187774
255659,354,109,2017-05-12,laboratory,3,187779
255660,354,109,2017-05-12,laboratory,4,187780
255675,343,287,2017-05-12,laboratory,1,191139
255676,343,287,2017-05-12,laboratory,2,191140
255677,343,89,2017-05-12,practice,3,191141
255952,233,878,2017-05-13,laboratory,1,189506
255953,233,878,2017-05-13,laboratory,2,189463
255962,425,303,2017-05-13,laboratory,1,187504
255963,425,303,2017-05-13,laboratory,2,187482
256212,341,89,2017-05-15,practice,1,191190
256213,341,202,2017-05-15,lecture,2,191271
256214,341,801,2017-05-15,lecture,3,191186
256215,341,1038,2017-05-15,lecture,4,191263
256216,234,466,2017-05-15,laboratory,3,189402
256217,234,466,2017-05-15,laboratory,4,189413
256218,353,109,2017-05-15,laboratory,1,187664
256219,353,109,2017-05-15,laboratory,2,187665
256220,353,944,2017-05-15,lecture,3,187662
256221,425,303,2017-05-15,laboratory,1,187616
256222,425,303,2017-05-15,lecture,2,187416
256247,354,944,2017-05-15,lecture,3,187662
256264,343,202,2017-05-15,laboratory,1,191187
256265,343,202,2017-05-15,lecture,2,191271
256266,343,801,2017-05-15,lecture,3,191186
256267,343,1038,2017-05-15,lecture,4,191263
257448,425,31,2017-05-18,lecture,1,187441
257449,425,20,2017-05-18,lecture,2,187442
257450,425,94,2017-05-18,laboratory,3,187447
257451,425,94,2017-05-18,laboratory,4,187467
257649,425,31,2017-05-11,laboratory,3,187605
257650,425,31,2017-05-11,laboratory,4,187606
257859,233,466,2017-05-19,lecture,2,189518
257860,233,14,2017-05-19,practice,3,189519
257861,233,66,2017-05-19,practice,4,189523
257892,341,287,2017-05-19,laboratory,1,191155
257893,341,287,2017-05-19,laboratory,2,191156
257894,234,466,2017-05-19,lecture,2,189518
257895,234,66,2017-05-19,practice,3,189520
257896,234,14,2017-05-19,practice,4,189521
257897,353,109,2017-05-19,lecture,1,187782
257898,353,45,2017-05-19,practice,3,187786
257899,353,944,2017-05-19,practice,4,187783
257900,425,20,2017-05-19,practice,1,187499
257901,425,214,2017-05-19,practice,2,187497
257925,354,109,2017-05-19,lecture,1,187782
257926,354,109,2017-05-19,laboratory,3,187791
257927,354,109,2017-05-19,laboratory,4,187785
257943,343,89,2017-05-19,practice,2,191249
257944,343,1038,2017-05-19,laboratory,3,191252
257945,343,1038,2017-05-19,laboratory,4,191253
258235,234,878,2017-05-20,laboratory,1,189511
258236,234,878,2017-05-20,laboratory,2,189466
258457,233,466,2017-05-22,laboratory,3,189406
258458,233,466,2017-05-22,laboratory,4,189389
258480,341,202,2017-05-22,lecture,2,191096
258481,341,565,2017-05-22,practice,3,191329
258482,234,878,2017-05-22,laboratory,5,189407
258483,234,878,2017-05-22,laboratory,6,189392
258484,353,45,2017-05-22,lecture,4,187622
258485,425,31,2017-05-22,srs,1,187578
258486,425,303,2017-05-22,lecture,2,187412
258487,425,1442,2017-05-22,practice,4,187405
258510,354,944,2017-05-22,practice,2,187656
258511,354,45,2017-05-22,lecture,4,187622
258526,343,202,2017-05-22,laboratory,1,191084
258527,343,202,2017-05-22,lecture,2,191096
259712,233,878,2017-05-25,research,4,189498
259729,425,31,2017-05-25,laboratory,3,187605
259730,425,31,2017-05-25,laboratory,4,187606
259965,233,466,2017-05-26,lecture,2,189459
259966,233,66,2017-05-26,practice,3,189460
259967,233,14,2017-05-26,lecture,4,189500
259999,341,1038,2017-05-26,laboratory,3,191239
260000,341,1038,2017-05-26,laboratory,4,191142
260001,234,466,2017-05-26,lecture,2,189459
260002,234,14,2017-05-26,practice,3,189502
260003,234,14,2017-05-26,lecture,4,189500
260004,353,109,2017-05-26,lecture,1,187774
260005,353,45,2017-05-26,practice,3,187777
260006,353,944,2017-05-26,practice,4,187778
260007,425,214,2017-05-26,practice,1,187473
260008,425,20,2017-05-26,practice,2,187610
260031,354,109,2017-05-26,lecture,1,187774
260032,354,109,2017-05-26,laboratory,3,187779
260033,354,109,2017-05-26,laboratory,4,187780
260048,343,287,2017-05-26,laboratory,1,191139
260049,343,287,2017-05-26,laboratory,2,191140
260050,343,89,2017-05-26,practice,3,191141
260323,233,878,2017-05-27,laboratory,1,189506
260324,233,878,2017-05-27,laboratory,2,189463
260333,425,303,2017-05-27,laboratory,1,187504
260334,425,303,2017-05-27,laboratory,2,187482
260581,341,89,2017-05-29,practice,1,191190
260582,341,202,2017-05-29,lecture,2,191271
260583,341,801,2017-05-29,lecture,3,191186
260584,341,1038,2017-05-29,lecture,4,191263
260585,234,466,2017-05-29,laboratory,3,189402
260586,234,466,2017-05-29,laboratory,4,189413
260587,353,109,2017-05-29,laboratory,1,187664
260588,353,109,2017-05-29,laboratory,2,187665
260589,353,944,2017-05-29,lecture,3,187662
260590,425,303,2017-05-29,laboratory,1,187616
260591,425,303,2017-05-29,lecture,2,187416
260614,354,944,2017-05-29,lecture,3,187662
260631,343,202,2017-05-29,laboratory,1,191187
260632,343,202,2017-05-29,lecture,2,191271
260633,343,801,2017-05-29,lecture,3,191186
260634,343,1038,2017-05-29,lecture,4,191263
261689,233,466,2017-06-02,lecture,2,189518
261690,233,14,2017-06-02,practice,3,189519
261691,233,66,2017-06-02,practice,4,189523
261722,341,287,2017-06-02,laboratory,1,191155
261723,341,287,2017-06-02,laboratory,2,191156
261724,234,466,2017-06-02,lecture,2,189518
261725,234,66,2017-06-02,practice,3,189520
261726,234,14,2017-06-02,practice,4,189521
261727,353,109,2017-06-02,lecture,1,187782
261728,353,45,2017-06-02,practice,3,187786
261729,353,944,2017-06-02,practice,4,187783
261730,425,20,2017-06-02,practice,1,187499
261731,425,214,2017-06-02,practice,2,187497
261753,354,109,2017-06-02,lecture,1,187782
261754,354,109,2017-06-02,laboratory,3,187791
261755,354,109,2017-06-02,laboratory,4,187785
261771,343,89,2017-06-02,practice,2,191249
261772,343,1038,2017-06-02,laboratory,3,191252
261773,343,1038,2017-06-02,laboratory,4,191253
262031,234,878,2017-06-03,laboratory,1,189511
262032,234,878,2017-06-03,laboratory,2,189466
262243,425,20,2017-09-01,lecture,1,195964
262426,341,109,2017-09-01,lecture,1,197456
262427,341,69,2017-09-01,lecture,2,197457
262430,343,109,2017-09-01,lecture,1,197456
262431,343,69,2017-09-01,lecture,2,197457
262469,233,779,2017-09-01,laboratory,3,196288
262470,233,779,2017-09-01,laboratory,4,196289
262473,234,1492,2017-09-01,laboratory,1,196292
262474,234,1492,2017-09-01,laboratory,2,196293
262590,425,150,2017-09-02,lecture,4,195974
262626,520,31,2017-09-02,lecture,1,198998
262627,520,92,2017-09-02,lecture,2,198999
262639,522,31,2017-09-02,lecture,1,198998
262640,522,92,2017-09-02,lecture,2,198999
262725,233,54,2017-09-02,lecture,1,200542
262726,233,54,2017-09-02,lecture,2,200544
262727,233,54,2017-09-02,laboratory,5,200557
262728,233,54,2017-09-02,laboratory,6,200558
262729,234,54,2017-09-02,lecture,1,200542
262730,234,54,2017-09-02,lecture,2,200544
262731,354,69,2017-09-02,laboratory,1,196130
262732,354,69,2017-09-02,laboratory,2,196131
262970,425,66,2017-09-04,practice,2,195906
262971,425,20,2017-09-04,lecture,3,195890
263068,520,201,2017-09-04,laboratory,4,199005
263069,520,201,2017-09-04,laboratory,5,199006
263113,522,20,2017-09-04,practice,2,199009
263302,341,69,2017-09-04,lecture,1,197480
263303,341,108,2017-09-04,practice,2,197463
263304,341,108,2017-09-04,practice,3,197464
263308,343,69,2017-09-04,lecture,1,197480
263309,343,303,2017-09-04,laboratory,2,197467
263310,343,303,2017-09-04,laboratory,3,197468
263320,507,1469,2017-09-04,lecture,1,196524
263471,425,1636,2017-09-05,lecture,1,195915
263587,522,20,2017-09-05,srs,1,200044
263771,341,69,2017-09-05,laboratory,1,197469
263772,341,69,2017-09-05,laboratory,2,197470
263773,341,108,2017-09-05,lecture,3,197332
263775,343,108,2017-09-05,lecture,3,197332
263784,507,20,2017-09-05,lecture,1,196498
263785,507,214,2017-09-05,practice,2,196525
263786,507,214,2017-09-05,practice,2,196526
263787,507,1431,2017-09-05,practice,3,196529
263788,508,20,2017-09-05,lecture,1,196498
263789,508,20,2017-09-05,practice,2,196527
263790,508,94,2017-09-05,practice,3,196530
263850,353,1413,2017-09-05,lecture,1,196032
263851,353,69,2017-09-05,lecture,2,196026
263852,353,519,2017-09-05,lecture,3,196028
263853,354,1413,2017-09-05,lecture,1,196032
263854,354,69,2017-09-05,lecture,2,196026
263855,354,519,2017-09-05,lecture,3,196028
263968,508,1469,2017-09-04,lecture,1,196524
264017,233,1492,2017-09-04,laboratory,1,196154
264018,233,1492,2017-09-04,laboratory,2,196155
264019,233,55,2017-09-04,laboratory,3,196156
264020,234,250,2017-09-04,laboratory,3,196157
264021,234,250,2017-09-04,laboratory,4,196158
